player_id,level,is_completed,prize
responsible-carriage673,Level 19,True,Legendary Prize
redundant-cast954,Level 9,True,Rare Prize
aberrant-cattle337,Level 4,False,Common Prize
glib-direction906,Level 5,True,Common Prize
wistful-bait924,Level 24,True,Rare Prize
tense-current749,Level 5,True,Common Prize
witty-apparatus620,Level 4,True,Common Prize
vivacious-cup539,Level 19,False,Legendary Prize
aberrant-credit633,Level 14,False,Rare Prize
hollow-bottle150,Level 2,True,Common Prize
wary-current657,Level 20,False,Rare Prize
aberrant-credit283,Level 29,False,Rare Prize
stupendous-education796,Level 11,True,Common Prize
hollow-dime829,Level 10,False,Common Prize
wretched-direction504,Level 13,False,Rare Prize
past-coat945,Level 21,True,Rare Prize
sudden-channel656,Level 11,False,Common Prize
wretched-cart637,Level 19,False,Legendary Prize
plastic-answer911,Level 8,True,Common Prize
incandescent-air398,Level 30,True,Legendary Prize
vivacious-deer962,Level 3,True,Common Prize
quixotic-bottle689,Level 7,True,Rare Prize
zealous-answer832,Level 5,True,Common Prize
wonderful-direction158,Level 19,True,Legendary Prize
sudden-canvas472,Level 9,True,Rare Prize
quixotic-cart363,Level 15,False,Common Prize
responsible-advice940,Level 7,False,Rare Prize
witty-apparatus620,Level 29,False,Rare Prize
salty-cricket638,Level 4,False,Common Prize
vivacious-deer962,Level 14,False,Rare Prize
hollow-air854,Level 3,True,Common Prize
aberrant-attack550,Level 12,False,Rare Prize
sudden-bead438,Level 16,True,Common Prize
salty-cricket638,Level 1,False,Rare Prize
sore-answer311,Level 27,True,Rare Prize
redundant-bead6,Level 15,False,Common Prize
tall-cup442,Level 11,False,Common Prize
salty-bottle251,Level 20,True,Rare Prize
wary-attack73,Level 23,False,Common Prize
stupendous-cheese652,Level 9,True,Rare Prize
wary-current657,Level 30,True,Legendary Prize
sore-carriage679,Level 6,False,Common Prize
glorious-cheese21,Level 22,False,Rare Prize
witty-apparatus620,Level 23,False,Common Prize
wistful-animal921,Level 25,True,Rare Prize
aberrant-cattle337,Level 2,False,Common Prize
glorious-cheese21,Level 6,False,Common Prize
aberrant-credit283,Level 18,True,Common Prize
incandescent-cast378,Level 23,True,Common Prize
wary-current657,Level 27,True,Rare Prize
hollow-bottle150,Level 1,False,Rare Prize
vivacious-air780,Level 1,False,Rare Prize
incandescent-development104,Level 1,False,Rare Prize
hollow-craft478,Level 7,True,Rare Prize
hollow-cricket577,Level 21,False,Rare Prize
past-chess681,Level 26,True,Rare Prize
redundant-ball989,Level 30,False,Legendary Prize
redundant-cast954,Level 11,True,Common Prize
hollow-attack603,Level 3,True,Common Prize
wonderful-direction158,Level 29,False,Rare Prize
vivacious-attack680,Level 1,False,Rare Prize
stupendous-direction447,Level 30,True,Legendary Prize
hollow-air854,Level 27,False,Rare Prize
wistful-development755,Level 29,False,Rare Prize
vivacious-cattle71,Level 21,False,Rare Prize
stupendous-afterthought796,Level 13,True,Rare Prize
glorious-cheese21,Level 8,False,Common Prize
salty-bait99,Level 28,False,Common Prize
vivacious-carriage296,Level 23,True,Common Prize
stupendous-canvas458,Level 1,False,Rare Prize
redundant-ball989,Level 4,False,Common Prize
hollow-dime829,Level 30,False,Legendary Prize
witty-bottle148,Level 3,True,Common Prize
curious-advice25,Level 8,False,Common Prize
shocking-cabbage542,Level 19,True,Legendary Prize
shocking-development368,Level 21,False,Rare Prize
quixotic-cheese223,Level 5,True,Common Prize
responsible-dinner444,Level 5,True,Common Prize
responsible-ball650,Level 4,True,Common Prize
aberrant-cabbage504,Level 27,False,Rare Prize
wistful-canvas589,Level 3,True,Common Prize
hollow-attack603,Level 30,True,Legendary Prize
volatile-cricket73,Level 17,False,Common Prize
vivacious-attack680,Level 10,True,Common Prize
volatile-bead344,Level 25,False,Rare Prize
stupendous-direction447,Level 3,True,Common Prize
tall-cart745,Level 6,True,Common Prize
glib-air1,Level 26,False,Rare Prize
aberrant-carriage344,Level 7,True,Rare Prize
salty-canvas940,Level 2,True,Common Prize
well-off-afterthought469,Level 13,False,Rare Prize
incandescent-air398,Level 30,False,Legendary Prize
wistful-celery592,Level 4,True,Common Prize
incandescent-development104,Level 19,False,Legendary Prize
glorious-damage921,Level 30,True,Legendary Prize
salty-cricket638,Level 26,True,Rare Prize
well-off-cast200,Level 10,True,Common Prize
salty-cast115,Level 1,False,Rare Prize
glorious-dirt898,Level 21,False,Rare Prize
curious-advice25,Level 22,False,Rare Prize
wary-credit390,Level 16,True,Common Prize
wistful-credit36,Level 26,False,Rare Prize
quixotic-cart363,Level 24,False,Rare Prize
glorious-education927,Level 22,True,Rare Prize
tall-bead458,Level 25,False,Rare Prize
salty-canvas940,Level 7,False,Rare Prize
quixotic-canvas507,Level 28,True,Common Prize
sudden-education415,Level 24,False,Rare Prize
bent-afterthought36,Level 11,False,Common Prize
wary-attack73,Level 12,False,Rare Prize
aberrant-cabbage504,Level 28,False,Common Prize
salty-cable494,Level 4,False,Common Prize
tense-current749,Level 4,True,Common Prize
shocking-cabbage542,Level 3,True,Common Prize
redundant-bottle116,Level 3,True,Common Prize
plastic-deer792,Level 30,True,Legendary Prize
zealous-cabbage77,Level 4,True,Common Prize
wary-air779,Level 1,True,Rare Prize
wonderful-direction158,Level 11,False,Common Prize
vivacious-deer925,Level 26,True,Rare Prize
incandescent-development104,Level 30,False,Legendary Prize
vivacious-cup539,Level 5,False,Common Prize
bent-calculator500,Level 4,False,Common Prize
stupendous-education796,Level 10,False,Common Prize
responsible-development185,Level 3,False,Common Prize
fierce-coat272,Level 28,False,Common Prize
shocking-craft230,Level 19,True,Legendary Prize
salty-cricket638,Level 7,False,Rare Prize
hollow-attack603,Level 22,True,Rare Prize
glorious-damage921,Level 1,True,Rare Prize
salty-cast115,Level 28,True,Common Prize
wary-attack73,Level 30,False,Legendary Prize
redundant-camera167,Level 27,False,Rare Prize
well-off-cup317,Level 29,False,Rare Prize
glorious-bead746,Level 11,True,Common Prize
responsible-education541,Level 27,False,Rare Prize
aberrant-cattle337,Level 13,False,Rare Prize
glib-ball394,Level 30,False,Legendary Prize
hollow-afterthought131,Level 11,False,Common Prize
hollow-chess205,Level 15,True,Common Prize
aberrant-canvas533,Level 24,False,Rare Prize
quixotic-current580,Level 19,True,Legendary Prize
hollow-bottle150,Level 1,True,Rare Prize
witty-cast223,Level 2,True,Common Prize
responsible-carriage673,Level 2,False,Common Prize
wistful-canvas589,Level 19,False,Legendary Prize
wretched-cart637,Level 10,True,Common Prize
responsible-development185,Level 24,True,Rare Prize
sudden-canvas472,Level 21,False,Rare Prize
sudden-dirt300,Level 28,False,Common Prize
aberrant-carriage344,Level 14,True,Rare Prize
witty-apparatus559,Level 12,False,Rare Prize
responsible-education541,Level 29,False,Rare Prize
past-chess681,Level 23,False,Common Prize
glorious-dirt898,Level 3,True,Common Prize
stupendous-canvas458,Level 16,True,Common Prize
volatile-building910,Level 24,True,Rare Prize
redundant-crook375,Level 16,True,Common Prize
incandescent-air398,Level 14,True,Rare Prize
hollow-direction32,Level 22,False,Rare Prize
bent-credit188,Level 2,True,Common Prize
redundant-cast954,Level 18,False,Common Prize
glib-direction906,Level 9,True,Rare Prize
redundant-credit74,Level 18,True,Common Prize
quixotic-cast184,Level 28,False,Common Prize
vivacious-attack680,Level 12,True,Rare Prize
vivacious-advice329,Level 26,True,Rare Prize
responsible-advice940,Level 20,True,Rare Prize
wistful-development755,Level 8,False,Common Prize
past-chess681,Level 6,False,Common Prize
quixotic-cast184,Level 23,True,Common Prize
zealous-direction22,Level 17,False,Common Prize
wonderful-advice544,Level 27,True,Rare Prize
bent-afterthought36,Level 2,False,Common Prize
responsible-dinner444,Level 7,True,Rare Prize
fierce-carriage85,Level 17,False,Common Prize
past-damage236,Level 10,True,Common Prize
hollow-dime829,Level 12,False,Rare Prize
salty-cricket638,Level 2,True,Common Prize
responsible-carriage673,Level 3,False,Common Prize
salty-cricket638,Level 9,True,Rare Prize
shocking-bead400,Level 14,False,Rare Prize
hollow-development818,Level 25,False,Rare Prize
hollow-craft478,Level 17,True,Common Prize
glib-cart503,Level 3,True,Common Prize
vivacious-carriage296,Level 19,False,Legendary Prize
incandescent-direction272,Level 10,True,Common Prize
incandescent-attack565,Level 3,True,Common Prize
hollow-bait769,Level 22,True,Rare Prize
incandescent-account865,Level 27,False,Rare Prize
shocking-cabbage542,Level 9,False,Rare Prize
shocking-craft230,Level 2,True,Common Prize
sore-bottle945,Level 10,False,Common Prize
sore-camera90,Level 16,False,Common Prize
plastic-dime484,Level 7,False,Rare Prize
incandescent-cast378,Level 23,True,Common Prize
tall-bead458,Level 14,False,Rare Prize
salty-bottle251,Level 1,True,Rare Prize
quixotic-dirt254,Level 24,True,Rare Prize
aberrant-credit633,Level 26,False,Rare Prize
wary-current77,Level 27,False,Rare Prize
glib-bottle405,Level 23,True,Common Prize
responsible-carriage673,Level 19,True,Legendary Prize
quixotic-dirt254,Level 29,False,Rare Prize
aberrant-cabbage504,Level 21,False,Rare Prize
stupendous-ball306,Level 21,True,Rare Prize
responsible-carriage673,Level 5,True,Common Prize
zealous-channel118,Level 4,True,Common Prize
incandescent-air398,Level 13,True,Rare Prize
shocking-development368,Level 15,True,Common Prize
past-coat945,Level 1,True,Rare Prize
tall-cup442,Level 11,False,Common Prize
wistful-credit36,Level 29,True,Rare Prize
sudden-dirt342,Level 4,False,Common Prize
wretched-cart637,Level 10,True,Common Prize
hollow-chess205,Level 9,True,Rare Prize
zealous-answer832,Level 22,False,Rare Prize
incandescent-canvas721,Level 18,False,Common Prize
past-bottle13,Level 17,True,Common Prize
glorious-education687,Level 15,True,Common Prize
tall-bead458,Level 13,True,Rare Prize
quixotic-deer985,Level 23,False,Common Prize
quixotic-cast184,Level 24,True,Rare Prize
hollow-deer227,Level 7,False,Rare Prize
witty-cast223,Level 11,True,Common Prize
sudden-cattle817,Level 15,True,Common Prize
sudden-cattle817,Level 22,True,Rare Prize
zealous-answer832,Level 5,False,Common Prize
tall-bait330,Level 5,False,Common Prize
wistful-bait924,Level 19,True,Legendary Prize
curious-advice25,Level 13,False,Rare Prize
glorious-education927,Level 24,False,Rare Prize
wonderful-advice544,Level 14,True,Rare Prize
tall-cup442,Level 16,True,Common Prize
glorious-damage921,Level 14,False,Rare Prize
well-off-cup317,Level 19,False,Legendary Prize
responsible-advice44,Level 26,True,Rare Prize
witty-cast223,Level 7,False,Rare Prize
glib-ball394,Level 1,True,Rare Prize
hollow-air854,Level 6,False,Common Prize
volatile-bead344,Level 2,True,Common Prize
hollow-craft478,Level 1,False,Rare Prize
redundant-cast954,Level 16,False,Common Prize
wary-cattle953,Level 22,False,Rare Prize
plastic-dinner508,Level 24,False,Rare Prize
responsible-development185,Level 13,True,Rare Prize
bent-afterthought36,Level 3,True,Common Prize
wary-air779,Level 25,True,Rare Prize
wary-cattle953,Level 14,False,Rare Prize
plastic-damage514,Level 8,True,Common Prize
past-coat945,Level 19,True,Legendary Prize
plastic-apparatus841,Level 29,False,Rare Prize
wistful-celery592,Level 20,True,Rare Prize
zealous-apparatus778,Level 27,True,Rare Prize
sudden-building244,Level 29,False,Rare Prize
vivacious-advice329,Level 13,True,Rare Prize
wistful-canvas589,Level 9,False,Rare Prize
responsible-advice44,Level 23,True,Common Prize
wistful-canvas589,Level 2,False,Common Prize
glorious-education687,Level 10,False,Common Prize
wretched-direction504,Level 16,False,Common Prize
tall-cart745,Level 8,True,Common Prize
responsible-advice44,Level 16,True,Common Prize
redundant-camera167,Level 11,False,Common Prize
volatile-dust970,Level 15,False,Common Prize
salty-camera996,Level 11,False,Common Prize
glorious-education927,Level 20,False,Rare Prize
well-off-cast200,Level 4,True,Common Prize
wistful-bait463,Level 24,True,Rare Prize
shocking-cast106,Level 8,True,Common Prize
wary-building641,Level 21,False,Rare Prize
wary-air779,Level 3,False,Common Prize
hollow-dime829,Level 6,False,Common Prize
zealous-answer832,Level 17,False,Common Prize
hollow-development818,Level 23,True,Common Prize
glib-ball394,Level 19,False,Legendary Prize
wistful-development755,Level 29,True,Rare Prize
fierce-deer869,Level 6,True,Common Prize
hollow-chess205,Level 3,True,Common Prize
glorious-education687,Level 27,False,Rare Prize
well-off-cup317,Level 5,True,Common Prize
wary-credit390,Level 22,False,Rare Prize
sudden-cattle817,Level 24,True,Rare Prize
aberrant-attack550,Level 9,True,Rare Prize
vivacious-attack680,Level 7,True,Rare Prize
redundant-bottle116,Level 29,False,Rare Prize
redundant-camera167,Level 26,True,Rare Prize
hollow-cricket577,Level 25,False,Rare Prize
quixotic-deer985,Level 15,True,Common Prize
salty-cast115,Level 3,False,Common Prize
hollow-current204,Level 9,True,Rare Prize
well-off-afterthought469,Level 15,True,Common Prize
incandescent-direction272,Level 2,True,Common Prize
quixotic-dirt254,Level 1,False,Rare Prize
responsible-ball650,Level 13,True,Rare Prize
sudden-education415,Level 21,True,Rare Prize
tall-cup442,Level 21,False,Rare Prize
quixotic-bottle689,Level 17,False,Common Prize
witty-apparatus620,Level 7,False,Rare Prize
tall-calculator104,Level 4,True,Common Prize
aberrant-attack550,Level 10,False,Common Prize
glorious-education687,Level 11,True,Common Prize
glorious-development98,Level 4,False,Common Prize
glorious-education687,Level 18,True,Common Prize
fierce-coat272,Level 14,False,Rare Prize
redundant-bottle116,Level 29,False,Rare Prize
witty-apparatus620,Level 16,True,Common Prize
curious-advice25,Level 21,False,Rare Prize
sudden-education415,Level 13,True,Rare Prize
plastic-deer792,Level 3,True,Common Prize
quixotic-bottle689,Level 11,False,Common Prize
sore-camera90,Level 8,True,Common Prize
well-off-cast200,Level 16,True,Common Prize
glorious-education927,Level 14,True,Rare Prize
hollow-deer227,Level 4,True,Common Prize
glorious-coat266,Level 6,True,Common Prize
glorious-damage921,Level 5,True,Common Prize
wistful-animal921,Level 8,True,Common Prize
sudden-cattle817,Level 25,True,Rare Prize
bent-afterthought36,Level 20,False,Rare Prize
hollow-deer227,Level 4,False,Common Prize
salty-cricket638,Level 18,True,Common Prize
vivacious-attack680,Level 2,True,Common Prize
incandescent-air398,Level 29,False,Rare Prize
responsible-advice940,Level 16,False,Common Prize
glib-cart729,Level 20,True,Rare Prize
bent-bead896,Level 21,False,Rare Prize
witty-apparatus559,Level 12,False,Rare Prize
aberrant-attack550,Level 25,False,Rare Prize
wonderful-bait44,Level 14,False,Rare Prize
tall-bead458,Level 2,False,Common Prize
glorious-development98,Level 4,False,Common Prize
tall-bait330,Level 30,False,Legendary Prize
quixotic-dirt254,Level 26,True,Rare Prize
wonderful-advice544,Level 26,False,Rare Prize
wistful-bait924,Level 11,False,Common Prize
sudden-cattle817,Level 14,False,Rare Prize
glorious-cheese21,Level 29,False,Rare Prize
fierce-coat272,Level 20,False,Rare Prize
bent-calculator500,Level 30,True,Legendary Prize
glorious-dirt898,Level 17,False,Common Prize
volatile-dust970,Level 4,True,Common Prize
bent-calculator500,Level 13,True,Rare Prize
salty-cricket638,Level 23,False,Common Prize
sudden-dirt300,Level 25,False,Rare Prize
responsible-education132,Level 30,True,Legendary Prize
shocking-cabbage542,Level 8,False,Common Prize
quixotic-cart363,Level 15,True,Common Prize
volatile-dirt33,Level 13,True,Rare Prize
glorious-education927,Level 20,False,Rare Prize
glorious-education687,Level 4,True,Common Prize
redundant-crook375,Level 29,True,Rare Prize
past-bottle13,Level 7,False,Rare Prize
plastic-answer911,Level 19,False,Legendary Prize
fierce-carriage85,Level 16,True,Common Prize
salty-current401,Level 7,True,Rare Prize
wretched-direction504,Level 6,True,Common Prize
aberrant-afterthought151,Level 16,True,Common Prize
vivacious-advice329,Level 3,True,Common Prize
sore-art510,Level 18,False,Common Prize
fierce-coat272,Level 10,False,Common Prize
responsible-development200,Level 7,False,Rare Prize
redundant-crook375,Level 11,True,Common Prize
volatile-dirt33,Level 15,True,Common Prize
